,0,1,2,3,4,5,6,7,8
249,1,0,1,2,1,1,7,7,9
250,1,0,1,2,1,1,1,3,4
251,1,0,1,2,1,1,7,7,9
252,1,0,1,2,1,1,1,3,4
253,1,0,1,2,1,1,1,3,4
254,1,0,1,2,1,1,7,7,9
255,1,0,1,2,1,1,7,7,9
256,1,0,1,2,1,1,1,3,4
257,1,0,1,2,1,1,1,3,9
258,1,0,1,2,1,1,1,3,4
259,1,0,1,2,1,1,7,7,9
260,1,0,1,2,1,1,1,3,4
261,1,0,1,2,1,1,1,3,4
262,1,0,1,2,1,1,7,7,9
263,1,0,1,2,1,1,1,3,4
264,1,0,1,2,1,1,1,3,4
265,1,0,1,2,1,1,1,3,4
266,1,0,1,2,1,1,1,3,4
267,1,0,1,2,1,1,1,3,9
268,1,0,1,2,1,1,7,7,9
269,1,0,1,2,1,1,1,3,4
270,1,0,1,2,1,1,7,7,9
271,1,0,1,2,1,1,1,3,9
272,1,0,1,2,1,1,7,7,9
273,1,0,1,2,1,1,7,7,9
274,1,0,1,2,1,1,1,3,4
275,1,0,1,2,1,1,7,7,9
276,1,0,1,2,1,1,1,3,4
277,1,0,1,2,1,1,1,3,4
278,1,0,1,2,1,1,1,3,4
279,1,0,1,2,1,1,7,7,9
280,1,0,1,2,1,1,1,3,4
281,1,0,1,2,1,1,7,7,9
282,1,0,1,2,1,1,1,3,4
283,1,0,1,2,1,1,1,3,9
284,1,0,1,2,1,1,1,3,4
285,1,0,1,2,1,1,7,7,9
286,1,0,1,2,1,1,1,3,4
287,1,0,1,2,1,1,1,3,4
288,1,0,1,2,1,1,7,7,9
289,1,0,1,2,1,1,7,7,9
290,1,0,1,2,1,1,1,3,9
291,1,0,1,2,1,1,1,3,4
292,1,0,1,2,1,1,1,3,4
293,1,0,1,2,1,1,7,7,9
294,1,0,1,2,1,1,1,3,4
295,1,0,1,2,1,1,7,7,9
296,1,0,1,2,1,1,7,7,9
297,1,0,1,2,1,1,1,3,9
298,1,0,1,2,1,1,7,7,9
299,1,0,1,2,1,1,1,3,4
300,0,1,3,1,4,2,3,2,8
301,0,1,3,1,2,3,2,4,2
302,0,1,3,1,2,3,2,4,2
303,0,1,3,1,4,2,3,2,8
304,0,1,3,1,2,3,2,4,2
305,0,1,3,1,2,3,2,4,2
306,0,1,3,1,4,2,3,2,8
307,0,1,3,1,2,3,2,4,2
308,0,1,3,1,2,3,2,4,2
309,0,1,3,1,4,2,3,2,8
310,0,1,3,1,4,2,3,2,8
311,0,1,3,1,4,2,3,2,8
312,0,1,3,1,4,2,3,2,8
313,0,1,3,1,4,2,3,2,8
314,0,1,3,1,4,2,3,2,8
315,0,1,3,1,4,2,3,2,8
316,0,1,3,1,2,3,2,4,2
317,0,1,3,1,4,2,3,2,8
318,0,1,3,1,4,2,3,2,8
319,0,1,3,1,4,2,3,2,8
320,0,1,3,1,4,2,3,2,8
321,0,1,3,1,4,2,3,2,8
322,0,1,3,1,4,2,3,2,8
323,0,1,3,1,2,3,2,4,2
324,0,1,3,1,4,2,3,2,8
325,0,1,3,1,4,2,3,2,8
326,0,1,3,1,4,2,3,2,8
327,0,1,3,1,4,2,3,2,8
328,0,1,3,1,2,3,2,4,2
329,0,1,3,1,4,2,3,2,8
330,0,1,3,1,2,3,2,4,2
331,0,1,3,1,4,2,3,2,8
332,0,1,3,1,2,3,2,4,2
333,0,1,3,1,2,3,2,4,2
334,0,1,3,1,4,2,3,2,8
335,0,1,3,1,4,2,3,2,8
336,0,1,3,1,4,2,3,2,8
337,0,1,3,1,4,2,3,2,8
338,0,1,3,1,2,3,2,4,2
339,0,1,3,1,4,2,3,2,8
340,0,1,3,1,4,2,3,2,8
341,0,1,3,1,4,2,3,2,8
342,0,1,3,1,4,2,3,2,8
343,0,1,3,1,4,2,3,2,8
344,0,1,3,1,2,3,2,4,2
345,0,1,3,1,2,3,2,4,2
346,0,1,3,1,4,2,3,2,8
347,0,1,3,1,4,2,3,2,8
348,0,1,3,1,2,3,2,4,2
349,0,1,3,1,4,2,3,2,8
350,0,1,3,1,4,2,3,2,8
351,0,1,3,1,4,2,3,2,8
352,0,1,3,1,4,2,3,2,8
353,0,1,3,1,2,3,2,4,2
354,0,1,3,1,4,2,3,2,8
355,0,1,3,1,4,2,3,2,8
356,0,1,3,1,2,3,2,4,2
357,0,1,3,1,4,2,3,2,8
358,0,1,3,1,4,2,3,2,8
359,0,1,3,1,4,2,3,2,8
360,0,1,3,1,2,3,2,4,2
361,0,1,3,1,2,3,2,4,2
362,0,1,3,1,4,2,3,2,8
363,0,1,3,1,2,3,2,4,2
364,0,1,3,1,4,2,3,2,8
365,0,1,3,1,2,3,2,4,2
366,0,1,3,1,4,2,3,2,8
367,0,1,3,1,4,2,3,2,8
368,0,1,3,1,4,2,3,2,8
369,0,1,3,1,4,2,3,2,8
370,0,1,3,1,4,2,3,2,8
371,0,1,3,1,4,2,3,2,8
372,0,1,3,1,2,3,2,4,2
373,0,1,3,1,4,2,3,2,8
374,0,1,3,1,2,3,2,4,2
375,0,1,3,1,2,3,2,4,2
376,0,1,3,1,2,3,2,4,2
377,0,1,3,1,4,2,3,2,8
378,0,1,3,1,2,3,2,4,2
379,0,1,3,1,4,2,3,2,8
380,0,1,3,1,4,2,3,2,8
381,0,1,3,1,4,2,3,2,8
382,0,1,3,1,4,2,3,2,8
383,0,1,3,1,4,2,3,2,8
384,0,1,3,1,4,2,3,2,8
385,0,1,3,1,4,2,3,2,8
386,0,1,3,1,2,3,2,4,2
387,0,1,3,1,4,2,3,2,8
388,0,1,3,1,4,2,3,2,8
389,0,1,3,1,2,3,2,4,2
390,0,1,3,1,4,2,3,2,8
391,0,1,3,1,2,3,2,4,2
392,0,1,3,1,4,2,3,2,8
393,0,1,3,1,4,2,3,2,8
394,0,1,3,1,2,3,2,4,2
395,0,1,3,1,4,2,3,2,8
396,0,1,3,1,4,3,3,2,2
397,0,1,3,1,4,2,3,2,8
398,0,1,3,1,4,2,3,2,8
399,0,1,3,1,4,2,3,2,8
400,1,0,1,2,1,1,7,7,9
401,1,0,1,2,1,1,7,7,9
402,1,0,1,2,1,1,7,7,6
403,1,0,1,2,1,1,7,7,6
404,1,0,1,2,1,1,7,7,9
405,1,0,1,2,1,1,7,7,6
406,1,0,1,2,1,1,7,7,6
407,1,0,1,2,1,1,7,7,6
408,1,0,1,2,1,1,1,3,9
409,1,0,1,2,1,1,7,7,6
410,1,0,1,2,1,1,7,7,9
411,1,0,1,2,1,1,7,7,6
412,1,0,1,2,1,1,7,7,6
413,1,0,1,2,1,1,7,7,6
414,1,0,1,2,1,1,7,7,9
415,1,0,1,2,1,1,7,7,9
416,1,0,1,2,1,1,7,7,6
417,1,0,1,2,1,1,7,7,6
418,1,0,1,2,1,1,7,7,9
419,1,0,1,2,1,1,7,7,9
420,1,0,1,2,1,1,7,7,6
421,1,0,1,2,1,1,7,7,6
422,1,2,0,4,0,0,0,1,1
423,1,0,1,2,1,1,7,7,6
424,1,0,1,2,1,1,7,7,6
425,1,0,1,2,1,1,1,3,4
426,1,0,1,2,1,1,7,7,9
427,1,0,1,2,1,1,7,7,6
428,1,0,1,2,1,1,7,7,9
429,1,0,1,2,1,1,7,7,9
430,1,0,1,2,1,1,7,7,6
431,1,0,0,4,0,0,7,7,6
432,1,0,1,2,1,1,7,7,6
433,1,0,1,2,1,1,7,7,6
434,1,0,1,2,1,1,7,7,9
435,1,0,1,2,1,1,7,7,9
436,1,0,1,2,1,1,7,7,6
437,1,0,1,2,1,1,7,7,9
438,1,0,1,2,1,1,7,7,9
439,1,2,0,4,0,0,7,7,6
440,1,0,1,2,1,1,7,3,9
441,1,0,1,2,1,1,7,7,9
442,1,0,1,2,1,1,1,3,4
443,1,0,1,2,1,1,7,7,6
444,1,0,1,2,1,1,7,3,9
445,1,0,1,2,1,1,7,7,9
446,1,0,1,2,1,1,7,7,9
447,1,0,1,2,1,1,7,7,6
448,1,0,1,2,1,1,1,3,4
449,1,0,1,2,1,1,7,7,6
450,1,0,1,2,1,1,7,7,6
451,1,0,1,2,1,1,7,7,6
452,1,0,1,2,1,1,7,7,6
453,1,0,1,2,1,1,7,7,9
454,1,0,1,2,1,1,1,3,4
455,1,0,1,2,1,1,7,7,6
456,1,0,1,2,1,1,1,3,4
457,1,0,1,2,1,1,1,3,4
458,1,0,1,2,1,1,7,7,9
459,1,0,1,2,1,1,1,3,4
460,1,0,1,2,1,1,7,7,6
461,1,0,1,2,1,1,7,7,6
462,1,0,1,2,1,1,7,7,9
463,1,0,1,2,1,1,7,7,6
464,1,0,1,2,1,1,7,7,6
465,1,0,1,2,1,1,7,7,6
466,1,0,1,2,1,1,7,7,6
467,1,0,1,2,1,1,7,7,6
468,1,0,1,2,1,1,7,7,9
469,1,0,1,2,1,1,7,7,6
470,1,0,1,2,1,1,7,7,9
471,1,0,1,2,1,1,7,7,9
472,1,0,1,2,1,1,7,7,6
473,1,0,1,2,1,1,1,3,9
474,1,0,1,2,1,1,7,7,6
475,1,0,1,2,1,1,7,7,6
476,1,0,1,2,1,1,1,3,4
477,1,0,1,2,1,1,7,7,9
478,1,0,1,2,1,1,7,7,6
479,1,0,0,4,0,0,7,7,6
480,1,0,1,2,1,1,1,3,4
481,1,0,1,2,1,1,7,7,6
482,1,0,1,2,1,1,7,7,6
483,1,0,1,2,1,1,7,7,6
484,1,0,1,2,1,1,7,7,6
485,1,0,1,2,1,1,7,7,6
486,1,0,1,2,1,1,1,3,4
487,1,0,1,2,1,1,1,3,4
488,1,0,1,2,1,1,7,7,9
489,1,0,1,2,1,1,7,7,6
490,1,0,1,2,1,1,7,7,9
491,1,0,1,2,1,1,1,3,9
492,1,0,1,2,1,1,7,7,6
493,1,0,1,2,1,1,7,7,9
494,1,0,1,2,1,1,7,7,6
495,1,0,1,2,1,1,7,7,6
496,1,0,1,2,1,1,7,7,6
497,1,0,1,2,1,1,7,7,6
498,1,0,1,2,1,1,7,7,9
499,1,0,1,2,1,1,7,7,6
500,0,1,3,1,2,3,2,4,2
501,0,1,3,1,2,3,2,4,2
502,0,1,3,1,2,3,2,4,2
503,0,1,3,1,2,3,2,4,2
504,0,1,0,4,2,3,2,4,2
505,0,1,3,1,4,2,3,2,8
506,0,1,3,1,2,3,2,4,2
507,0,1,3,1,2,3,2,4,2
508,0,1,3,1,2,3,2,4,2
509,0,1,3,1,2,3,2,4,2
510,0,1,3,1,2,3,2,4,2
511,0,1,3,1,4,2,3,2,8
512,0,1,3,1,2,3,2,4,2
513,0,1,3,1,2,3,2,4,2
514,0,1,3,1,2,3,2,4,2
515,0,1,3,1,2,3,2,4,2
516,0,1,3,1,2,3,2,4,2
517,0,1,3,1,2,3,2,4,2
518,0,1,3,1,2,3,2,4,2
519,0,1,3,1,2,3,2,4,2
520,0,1,3,1,4,2,3,2,8
521,0,1,3,1,2,3,2,4,2
522,0,1,3,1,2,3,2,4,2
523,0,1,3,1,2,3,2,4,2
524,0,1,3,1,2,3,2,4,2
525,0,1,3,1,2,3,2,4,2
526,0,1,3,1,4,2,3,2,8
527,0,1,3,1,2,3,2,4,2
528,0,1,3,1,2,3,2,4,2
529,0,1,3,1,2,3,2,4,2
530,0,2,0,4,2,3,2,4,2
531,0,2,0,4,2,3,2,4,2
532,0,1,3,1,2,3,2,4,2
533,0,1,3,1,2,3,2,4,2
534,0,1,3,1,2,3,2,4,2
535,0,1,3,1,4,2,3,2,8
536,0,1,0,4,2,3,2,4,2
537,0,1,3,1,2,3,2,4,2
538,0,1,3,1,4,2,3,2,8
539,0,1,3,1,2,3,2,4,2
540,0,1,3,1,2,3,2,4,2
541,0,1,3,1,2,3,2,4,2
542,0,1,3,1,4,2,3,2,8
543,0,1,3,1,2,3,2,4,2
544,0,1,0,4,2,3,2,4,2
545,0,1,0,4,2,3,2,4,2
546,0,1,3,1,2,3,2,4,2
547,0,1,3,1,2,3,2,4,2
548,0,1,3,1,2,3,2,4,2
549,0,1,3,1,2,3,2,4,2
550,0,2,0,4,2,3,2,4,2
551,0,1,3,1,2,3,2,4,2
552,0,1,3,1,2,3,2,4,2
553,0,1,3,1,4,2,3,2,8
554,0,1,3,1,2,3,2,4,2
555,0,1,3,1,2,3,2,4,2
556,0,1,3,1,2,3,2,4,2
557,0,2,0,4,2,3,2,4,2
558,0,1,3,1,2,3,2,4,2
559,0,1,3,1,2,3,2,4,2
560,0,2,0,4,0,0,0,1,1
561,0,1,3,1,2,3,2,4,2
562,0,1,3,1,2,3,2,4,2
563,0,1,3,1,2,3,2,4,2
564,0,1,3,1,2,3,2,4,2
565,0,1,3,1,2,3,2,4,2
566,0,1,3,1,2,3,2,4,2
567,0,1,3,1,2,3,2,4,2
568,0,1,3,1,2,3,2,4,2
569,0,1,3,1,4,2,3,2,8
570,0,1,3,1,4,2,3,2,8
571,0,1,3,1,4,2,3,2,8
572,0,1,3,1,4,2,3,2,8
573,0,1,3,1,2,3,2,4,2
574,0,1,3,1,2,3,2,4,2
575,0,1,0,4,2,3,2,4,2
576,0,1,3,1,2,3,2,4,2
577,0,1,3,1,4,2,3,2,8
578,0,1,0,4,2,3,2,4,2
579,0,1,3,1,2,3,2,4,2
580,0,1,3,1,2,3,2,4,2
581,0,1,3,1,4,2,3,2,8
582,0,1,3,1,2,3,2,4,2
583,0,1,3,1,2,3,2,4,2
584,0,1,3,1,2,3,2,4,2
585,0,1,3,1,2,3,2,4,2
586,0,1,3,1,2,3,2,4,2
587,0,2,0,4,2,3,2,4,2
588,0,1,3,1,2,3,2,4,2
589,0,1,3,1,2,3,2,4,2
590,0,1,3,1,2,3,2,4,2
591,0,1,0,4,2,3,2,4,2
592,0,1,3,1,2,3,2,4,2
593,0,1,3,1,2,3,2,4,2
594,0,1,3,1,2,3,2,4,2
595,0,1,3,1,2,3,2,4,2
596,0,1,3,1,2,3,2,4,2
597,0,1,3,1,2,3,2,4,2
598,0,1,3,1,4,2,3,2,8
599,0,1,3,1,4,2,3,2,8
